OrderKey,CustomerKey,StoreKey,Order Date,Delivery Date,Currency Code,GeoLocationKey
1752017,1968118,999999,10/18/2014,10/20/2014,USD,
1752018,949774,999999,10/18/2014,10/25/2014,GBP,
1752019,400379,240,10/18/2014,10/18/2014,EUR,
1752020,2051826,450,10/18/2014,10/18/2014,USD,
1752021,1563045,630,10/18/2014,10/18/2014,USD,
1752022,1744031,500,10/18/2014,10/18/2014,USD,
1752023,1826459,450,10/18/2014,10/18/2014,USD,
1752024,1829007,590,10/18/2014,10/18/2014,USD,
1752025,530451,240,10/18/2014,10/18/2014,EUR,
1752026,1221906,440,10/18/2014,10/18/2014,USD,
1752027,1778536,570,10/18/2014,10/18/2014,USD,
1752028,1666650,590,10/18/2014,10/18/2014,USD,
1752029,907108,390,10/18/2014,10/18/2014,GBP,
1752030,724534,280,10/18/2014,10/18/2014,EUR,
1752031,1599978,550,10/18/2014,10/18/2014,USD,
1752032,1095948,400,10/18/2014,10/18/2014,GBP,
1752033,1832998,540,10/18/2014,10/18/2014,USD,
1752034,1642882,440,10/18/2014,10/18/2014,USD,
1752035,1002098,360,10/18/2014,10/18/2014,GBP,
1752036,217910,999999,10/18/2014,10/21/2014,CAD,
1752037,1534133,999999,10/18/2014,10/22/2014,USD,
1752038,1812139,590,10/18/2014,10/18/2014,USD,
1752039,548775,200,10/18/2014,10/18/2014,EUR,
1752040,1631876,520,10/18/2014,10/18/2014,USD,
1752041,856134,340,10/18/2014,10/18/2014,EUR,
1752042,884102,340,10/18/2014,10/18/2014,EUR,
1752043,383209,999999,10/18/2014,10/20/2014,CAD,
1752044,1634029,999999,10/18/2014,10/22/2014,USD,
1752045,930304,410,10/18/2014,10/18/2014,GBP,
1752046,1663669,450,10/18/2014,10/18/2014,USD,
1752047,1590257,570,10/18/2014,10/18/2014,USD,
1752048,2086891,580,10/18/2014,10/18/2014,USD,
1752049,1227963,999999,10/18/2014,10/23/2014,USD,
1752050,231984,90,10/18/2014,10/18/2014,CAD,
1753000,2010595,999999,10/19/2014,10/22/2014,USD,
1753001,1936890,510,10/19/2014,10/19/2014,USD,
1753002,333209,80,10/19/2014,10/19/2014,CAD,
1753003,1855763,999999,10/19/2014,10/26/2014,USD,
1753004,1230028,520,10/19/2014,10/19/2014,USD,
1754000,1674200,500,10/20/2014,10/20/2014,USD,
1754001,353313,80,10/20/2014,10/20/2014,CAD,
1754002,138836,30,10/20/2014,10/20/2014,AUD,
1754003,2006166,660,10/20/2014,10/20/2014,USD,
1754004,522923,220,10/20/2014,10/20/2014,EUR,
1754005,1520751,480,10/20/2014,10/20/2014,USD,
1754006,1126681,420,10/20/2014,10/20/2014,GBP,
1754007,1144172,390,10/20/2014,10/20/2014,GBP,
1754008,780091,290,10/20/2014,10/20/2014,EUR,
1754009,1272538,999999,10/20/2014,10/25/2014,USD,
1754010,1527475,590,10/20/2014,10/20/2014,USD,
1754011,236612,110,10/20/2014,10/20/2014,CAD,
1754012,482879,250,10/20/2014,10/20/2014,EUR,
1754013,1971983,530,10/20/2014,10/20/2014,USD,
1754014,1039024,999999,10/20/2014,10/23/2014,GBP,
1754015,1982762,650,10/20/2014,10/20/2014,USD,
1754018,1537435,440,10/20/2014,10/20/2014,USD,
1754019,1779234,999999,10/20/2014,10/26/2014,USD,
1754020,1344897,999999,10/20/2014,10/23/2014,USD,
1754021,1991278,480,10/20/2014,10/20/2014,USD,
1755000,1430718,460,10/21/2014,10/21/2014,USD,
1755001,1029492,390,10/21/2014,10/21/2014,GBP,
1755002,554210,250,10/21/2014,10/21/2014,EUR,
1755003,1656233,999999,10/21/2014,10/23/2014,USD,
1755004,307703,110,10/21/2014,10/21/2014,CAD,
1755005,1351815,670,10/21/2014,10/21/2014,USD,
1755006,25771,20,10/21/2014,10/21/2014,AUD,
1755007,1334271,510,10/21/2014,10/21/2014,USD,
1755008,968226,999999,10/21/2014,10/25/2014,GBP,
1755009,1899416,605,10/21/2014,10/21/2014,USD,
1755010,426309,999999,10/21/2014,10/26/2014,EUR,
1755011,1979929,999999,10/21/2014,10/26/2014,USD,
1755012,1087732,370,10/21/2014,10/21/2014,GBP,
1755013,404576,230,10/21/2014,10/21/2014,EUR,
1755014,532320,220,10/21/2014,10/21/2014,EUR,
1755015,1933414,650,10/21/2014,10/21/2014,USD,
1755016,343095,90,10/21/2014,10/21/2014,CAD,
1755017,62076,40,10/21/2014,10/21/2014,AUD,
1755018,1720405,530,10/21/2014,10/21/2014,USD,
1755019,1954387,999999,10/21/2014,10/23/2014,USD,
1755020,1219636,520,10/21/2014,10/21/2014,USD,
1755021,1470705,999999,10/21/2014,10/24/2014,USD,
1755023,1355155,999999,10/21/2014,10/26/2014,USD,
1755024,1663745,500,10/21/2014,10/21/2014,USD,
1755025,663025,120,10/21/2014,10/21/2014,EUR,
1755026,1636482,999999,10/21/2014,10/25/2014,USD,
1755027,52694,40,10/21/2014,10/21/2014,AUD,
1755028,1654502,570,10/21/2014,10/21/2014,USD,
1756000,1958543,999999,10/22/2014,10/27/2014,USD,
1756001,1353546,999999,10/22/2014,10/27/2014,USD,
1756002,4511,10,10/22/2014,10/22/2014,AUD,
1756003,127724,999999,10/22/2014,10/29/2014,AUD,
1756004,1509207,520,10/22/2014,10/22/2014,USD,
1756005,1418528,630,10/22/2014,10/22/2014,USD,
1756006,1291414,440,10/22/2014,10/22/2014,USD,
1756007,1972249,999999,10/22/2014,10/23/2014,USD,
1756008,2092033,550,10/22/2014,10/22/2014,USD,
1756010,1702792,480,10/22/2014,10/22/2014,USD,
1756011,1867250,520,10/22/2014,10/22/2014,USD,
1756012,1056452,400,10/22/2014,10/22/2014,GBP,
1756013,790269,280,10/22/2014,10/22/2014,EUR,
1756014,2005452,480,10/22/2014,10/22/2014,USD,
1756015,1273696,999999,10/22/2014,10/26/2014,USD,
1756016,1431767,440,10/22/2014,10/22/2014,USD,
1756017,1180361,370,10/22/2014,10/22/2014,GBP,
1756018,2076749,650,10/22/2014,10/22/2014,USD,
1756019,1255742,520,10/22/2014,10/22/2014,USD,
1756020,770288,280,10/22/2014,10/22/2014,EUR,
1756021,1583066,590,10/22/2014,10/22/2014,USD,
1756022,315768,80,10/22/2014,10/22/2014,CAD,
1756023,1007511,360,10/22/2014,10/22/2014,GBP,
1756024,2063584,650,10/22/2014,10/22/2014,USD,
1756025,1627421,450,10/22/2014,10/22/2014,USD,
1756026,256114,110,10/22/2014,10/22/2014,CAD,
1756027,47518,999999,10/22/2014,10/25/2014,AUD,
1756028,1031390,370,10/22/2014,10/22/2014,GBP,
1756029,1223270,999999,10/22/2014,10/24/2014,USD,
1756030,804008,340,10/22/2014,10/22/2014,EUR,
1756031,411596,270,10/22/2014,10/22/2014,EUR,
1756032,417275,240,10/22/2014,10/22/2014,EUR,
1756033,242514,110,10/22/2014,10/22/2014,CAD,
1756034,1201988,610,10/22/2014,10/22/2014,USD,
1756035,1329283,999999,10/22/2014,10/29/2014,USD,
1756036,759633,999999,10/22/2014,10/25/2014,EUR,
1757000,1431002,550,10/23/2014,10/23/2014,USD,
1757001,1369647,440,10/23/2014,10/23/2014,USD,
1757002,635253,120,10/23/2014,10/23/2014,EUR,
1757003,1304950,500,10/23/2014,10/23/2014,USD,
1757004,474309,230,10/23/2014,10/23/2014,EUR,
1757005,200860,90,10/23/2014,10/23/2014,CAD,
1757006,1357077,999999,10/23/2014,10/26/2014,USD,
1757007,56834,20,10/23/2014,10/23/2014,AUD,
1757008,2076169,650,10/23/2014,10/23/2014,USD,
1757009,1745707,630,10/23/2014,10/23/2014,USD,
1757010,1745379,450,10/23/2014,10/23/2014,USD,
1757011,1323098,999999,10/23/2014,10/27/2014,USD,
1757012,1564826,530,10/23/2014,10/23/2014,USD,
1757013,1057055,410,10/23/2014,10/23/2014,GBP,
1757014,1337730,605,10/23/2014,10/23/2014,USD,
1757015,121376,30,10/23/2014,10/23/2014,AUD,
1757016,1604371,999999,10/23/2014,10/30/2014,USD,
1757017,1612752,590,10/23/2014,10/23/2014,USD,
1757018,392376,110,10/23/2014,10/23/2014,CAD,
1757019,1211824,570,10/23/2014,10/23/2014,USD,
1757020,1826940,570,10/23/2014,10/23/2014,USD,
1757021,380313,80,10/23/2014,10/23/2014,CAD,
1757022,1579183,460,10/23/2014,10/23/2014,USD,
1757023,260002,80,10/23/2014,10/23/2014,CAD,
1757024,14962,30,10/23/2014,10/23/2014,AUD,
1757025,1458544,999999,10/23/2014,10/26/2014,USD,
1757026,1203623,510,10/23/2014,10/23/2014,USD,
1757027,1078416,370,10/23/2014,10/23/2014,GBP,
1757028,1507750,500,10/23/2014,10/23/2014,USD,
1757029,1298635,605,10/23/2014,10/23/2014,USD,
1757030,1557811,999999,10/23/2014,10/28/2014,USD,
1757031,1871089,510,10/23/2014,10/23/2014,USD,
1757032,508168,250,10/23/2014,10/23/2014,EUR,
1757033,176465,30,10/23/2014,10/23/2014,AUD,
1757034,1803130,999999,10/23/2014,10/27/2014,USD,
1757035,1315621,999999,10/23/2014,10/28/2014,USD,
1757036,1078673,410,10/23/2014,10/23/2014,GBP,
1757037,215895,110,10/23/2014,10/23/2014,CAD,
1757038,1906497,510,10/23/2014,10/23/2014,USD,
1757039,1769400,999999,10/23/2014,10/29/2014,USD,
1758000,81524,30,10/24/2014,10/24/2014,AUD,
1758001,1720029,500,10/24/2014,10/24/2014,USD,
1758002,1292476,510,10/24/2014,10/24/2014,USD,
1758003,1901026,630,10/24/2014,10/24/2014,USD,
1758004,706964,280,10/24/2014,10/24/2014,EUR,
1758005,839832,320,10/24/2014,10/24/2014,EUR,
1758006,696759,120,10/24/2014,10/24/2014,EUR,
1758007,1155920,999999,10/24/2014,10/29/2014,GBP,
1758008,1783167,590,10/24/2014,10/24/2014,USD,
1758009,1994581,999999,10/24/2014,10/30/2014,USD,
1758010,1331532,480,10/24/2014,10/24/2014,USD,
1758011,204149,80,10/24/2014,10/24/2014,CAD,
1758012,1087046,390,10/24/2014,10/24/2014,GBP,
1758013,891733,340,10/24/2014,10/24/2014,EUR,
1758014,599105,270,10/24/2014,10/24/2014,EUR,
1758015,921096,400,10/24/2014,10/24/2014,GBP,
1758016,250824,80,10/24/2014,10/24/2014,CAD,
1758017,1979995,540,10/24/2014,10/24/2014,USD,
1758019,763336,300,10/24/2014,10/24/2014,EUR,
1758020,1954251,520,10/24/2014,10/24/2014,USD,
1758021,143836,999999,10/24/2014,10/25/2014,AUD,
1758022,368190,999999,10/24/2014,10/29/2014,CAD,
1758023,1869727,500,10/24/2014,10/24/2014,USD,
1758024,1610098,630,10/24/2014,10/24/2014,USD,
1758025,33444,999999,10/24/2014,10/28/2014,AUD,
1758026,1745707,670,10/24/2014,10/24/2014,USD,
1758027,1078416,420,10/24/2014,10/24/2014,GBP,
1758028,771127,999999,10/24/2014,10/31/2014,EUR,
1759000,1696270,440,10/25/2014,10/25/2014,USD,
1759001,380931,999999,10/25/2014,10/27/2014,CAD,
1759002,1716357,999999,10/25/2014,10/27/2014,USD,
1759003,1040649,360,10/25/2014,10/25/2014,GBP,
1759004,1000489,999999,10/25/2014,10/30/2014,GBP,
1759005,1866061,510,10/25/2014,10/25/2014,USD,
1759006,774205,999999,10/25/2014,11/1/2014,EUR,
1759007,1258917,460,10/25/2014,10/25/2014,USD,
1759008,784075,280,10/25/2014,10/25/2014,EUR,
1759009,1068524,400,10/25/2014,10/25/2014,GBP,
1759010,2040812,550,10/25/2014,10/25/2014,USD,
1759011,2052878,999999,10/25/2014,10/29/2014,USD,
1759012,2051642,540,10/25/2014,10/25/2014,USD,
1759013,1396425,630,10/25/2014,10/25/2014,USD,
1759014,574975,999999,10/25/2014,10/29/2014,EUR,
1759015,4511,20,10/25/2014,10/25/2014,AUD,
1759016,297674,110,10/25/2014,10/25/2014,CAD,
1759017,1124187,400,10/25/2014,10/25/2014,GBP,
1759018,1373148,999999,10/25/2014,10/29/2014,USD,
1759019,1528439,480,10/25/2014,10/25/2014,USD,
1759020,1810547,999999,10/25/2014,10/29/2014,USD,
1759021,1789606,460,10/25/2014,10/25/2014,USD,
1759022,2089159,530,10/25/2014,10/25/2014,USD,
1759023,392187,999999,10/25/2014,10/29/2014,CAD,
1759024,516324,250,10/25/2014,10/25/2014,EUR,
1759025,2000744,999999,10/25/2014,10/28/2014,USD,
1759026,1428812,500,10/25/2014,10/25/2014,USD,
1759027,1401276,510,10/25/2014,10/25/2014,USD,
1759028,198716,999999,10/25/2014,10/30/2014,AUD,
1759029,1502837,999999,10/25/2014,10/29/2014,USD,
1759030,1116789,360,10/25/2014,10/25/2014,GBP,
1759031,503220,270,10/25/2014,10/25/2014,EUR,
1759032,486512,220,10/25/2014,10/25/2014,EUR,
1759033,467801,240,10/25/2014,10/25/2014,EUR,
1759034,1739377,999999,10/25/2014,10/28/2014,USD,
1759035,156006,10,10/25/2014,10/25/2014,AUD,
1759036,1681099,510,10/25/2014,10/25/2014,USD,
1759037,1692405,630,10/25/2014,10/25/2014,USD,
1759038,154326,60,10/25/2014,10/25/2014,AUD,
1759039,1476040,450,10/25/2014,10/25/2014,USD,
1759040,281485,80,10/25/2014,10/25/2014,CAD,
1759041,1353804,670,10/25/2014,10/25/2014,USD,
1759042,1004261,420,10/25/2014,10/25/2014,GBP,
1759043,549871,240,10/25/2014,10/25/2014,EUR,
1759044,382539,110,10/25/2014,10/25/2014,CAD,
1759045,1371190,590,10/25/2014,10/25/2014,USD,
1759046,436081,200,10/25/2014,10/25/2014,EUR,
1759047,1729134,999999,10/25/2014,10/30/2014,USD,
1759048,1055801,370,10/25/2014,10/25/2014,GBP,
1759049,894610,999999,10/25/2014,10/31/2014,EUR,
1760000,1933265,510,10/26/2014,10/26/2014,USD,
1760001,1501857,570,10/26/2014,10/26/2014,USD,
1760002,1898526,999999,10/26/2014,10/29/2014,USD,
1760003,1807649,999999,10/26/2014,10/30/2014,USD,
1760004,256837,90,10/26/2014,10/26/2014,CAD,
1761000,45436,30,10/27/2014,10/27/2014,AUD,
1761001,195521,60,10/27/2014,10/27/2014,AUD,
1761002,720913,280,10/27/2014,10/27/2014,EUR,
1761003,1755993,530,10/27/2014,10/27/2014,USD,
1761004,1157063,400,10/27/2014,10/27/2014,GBP,
1761005,1432652,530,10/27/2014,10/27/2014,USD,
1761006,396944,999999,10/27/2014,10/29/2014,CAD,
1761007,1364889,530,10/27/2014,10/27/2014,USD,
1761008,1762564,480,10/27/2014,10/27/2014,USD,
1761009,957745,370,10/27/2014,10/27/2014,GBP,
1761010,1286602,999999,10/27/2014,11/4/2014,USD,
1761011,1098100,370,10/27/2014,10/27/2014,GBP,
1761012,1170419,370,10/27/2014,10/27/2014,GBP,
1761013,1139101,390,10/27/2014,10/27/2014,GBP,
1761014,1628618,630,10/27/2014,10/27/2014,USD,
1761015,2015316,510,10/27/2014,10/27/2014,USD,
1761016,1877016,630,10/27/2014,10/27/2014,USD,
1761017,1182123,360,10/27/2014,10/27/2014,GBP,
1761018,1390208,999999,10/27/2014,10/31/2014,USD,
1761019,989781,400,10/27/2014,10/27/2014,GBP,
1761020,891068,310,10/27/2014,10/27/2014,EUR,
1761021,1930384,480,10/27/2014,10/27/2014,USD,
1762000,848337,340,10/28/2014,10/28/2014,EUR,
1762001,1266796,550,10/28/2014,10/28/2014,USD,
1762002,473267,999999,10/28/2014,11/1/2014,EUR,
1762003,2004576,999999,10/28/2014,10/30/2014,USD,
1762005,1285369,550,10/28/2014,10/28/2014,USD,
1762007,1603055,500,10/28/2014,10/28/2014,USD,
1762008,1549951,540,10/28/2014,10/28/2014,USD,
1762009,807577,999999,10/28/2014,10/31/2014,EUR,
1762010,1699343,630,10/28/2014,10/28/2014,USD,
1762011,261910,90,10/28/2014,10/28/2014,CAD,
1762012,1414215,590,10/28/2014,10/28/2014,USD,
1762013,1670689,570,10/28/2014,10/28/2014,USD,
1762014,1930311,510,10/28/2014,10/28/2014,USD,
1762015,786832,280,10/28/2014,10/28/2014,EUR,
1762016,256114,80,10/28/2014,10/28/2014,CAD,
1762017,1720475,540,10/28/2014,10/28/2014,USD,
1762018,1825416,630,10/28/2014,10/28/2014,USD,
1762019,1760136,520,10/28/2014,10/28/2014,USD,
1762020,651385,130,10/28/2014,10/28/2014,EUR,
1762021,1642882,440,10/28/2014,10/28/2014,USD,
1762022,1228153,999999,10/28/2014,11/2/2014,USD,
1762023,1664742,580,10/28/2014,10/28/2014,USD,
1762024,1367470,630,10/28/2014,10/28/2014,USD,
1762025,1725170,999999,10/28/2014,10/30/2014,USD,
1762026,1226395,999999,10/28/2014,10/31/2014,USD,
1762027,1855046,570,10/28/2014,10/28/2014,USD,
1763000,1996365,500,10/29/2014,10/29/2014,USD,
1763001,1497768,570,10/29/2014,10/29/2014,USD,
1763002,1863578,590,10/29/2014,10/29/2014,USD,
1763003,930820,400,10/29/2014,10/29/2014,GBP,
1763004,2014107,530,10/29/2014,10/29/2014,USD,
1763005,1312168,540,10/29/2014,10/29/2014,USD,
1763006,1404813,450,10/29/2014,10/29/2014,USD,
1763007,1420081,999999,10/29/2014,10/31/2014,USD,
1763008,1144095,360,10/29/2014,10/29/2014,GBP,
1763009,1891930,580,10/29/2014,10/29/2014,USD,
1763010,383111,80,10/29/2014,10/29/2014,CAD,
1763011,1755769,605,10/29/2014,10/29/2014,USD,
1763012,1302636,540,10/29/2014,10/29/2014,USD,
1763013,1692266,670,10/29/2014,10/29/2014,USD,
1763014,1729213,520,10/29/2014,10/29/2014,USD,
1763015,1682730,580,10/29/2014,10/29/2014,USD,
1763016,2045183,520,10/29/2014,10/29/2014,USD,
1763017,2011397,999999,10/29/2014,10/31/2014,USD,
1763018,295071,90,10/29/2014,10/29/2014,CAD,
1763019,1100184,410,10/29/2014,10/29/2014,GBP,
1763020,1307997,460,10/29/2014,10/29/2014,USD,
1763021,37070,999999,10/29/2014,11/7/2014,AUD,
1763022,1891818,500,10/29/2014,10/29/2014,USD,
1763023,1833460,650,10/29/2014,10/29/2014,USD,
1763024,2010506,520,10/29/2014,10/29/2014,USD,
1763025,1433584,500,10/29/2014,10/29/2014,USD,
1763026,432814,999999,10/29/2014,11/3/2014,EUR,
1763027,782107,300,10/29/2014,10/29/2014,EUR,
1763028,1544722,660,10/29/2014,10/29/2014,USD,
1763029,2012457,660,10/29/2014,10/29/2014,USD,
1763030,289990,110,10/29/2014,10/29/2014,CAD,
1763031,1118302,390,10/29/2014,10/29/2014,GBP,
1763032,1481067,605,10/29/2014,10/29/2014,USD,
1763033,1854577,520,10/29/2014,10/29/2014,USD,
1763034,1110691,999999,10/29/2014,11/2/2014,GBP,
1763035,825334,340,10/29/2014,10/29/2014,EUR,
1763036,1594267,500,10/29/2014,10/29/2014,USD,
1763037,1451323,540,10/29/2014,10/29/2014,USD,
1764000,933086,999999,10/30/2014,11/3/2014,GBP,
1764001,404819,240,10/30/2014,10/30/2014,EUR,
1764002,1634079,450,10/30/2014,10/30/2014,USD,
1764003,414123,999999,10/30/2014,11/3/2014,EUR,
1764004,1825407,440,10/30/2014,10/30/2014,USD,
1764005,1283320,500,10/30/2014,10/30/2014,USD,
1764006,1480257,440,10/30/2014,10/30/2014,USD,
1764007,848846,340,10/30/2014,10/30/2014,EUR,
1764008,1160610,370,10/30/2014,10/30/2014,GBP,
1764009,518368,270,10/30/2014,10/30/2014,EUR,
1764010,1820245,450,10/30/2014,10/30/2014,USD,
1764011,1799821,650,10/30/2014,10/30/2014,USD,
1764012,1025279,420,10/30/2014,10/30/2014,GBP,
1764013,64764,60,10/30/2014,10/30/2014,AUD,
1764014,1815874,630,10/30/2014,10/30/2014,USD,
1764015,1959586,440,10/30/2014,10/30/2014,USD,
1764016,1517642,530,10/30/2014,10/30/2014,USD,
1764017,332217,80,10/30/2014,10/30/2014,CAD,
1764018,357825,90,10/30/2014,10/30/2014,CAD,
1764019,421034,250,10/30/2014,10/30/2014,EUR,
1764020,578407,200,10/30/2014,10/30/2014,EUR,
1764021,1785720,590,10/30/2014,10/30/2014,USD,
1764022,725795,290,10/30/2014,10/30/2014,EUR,
1764023,555530,220,10/30/2014,10/30/2014,EUR,
1764024,1359325,660,10/30/2014,10/30/2014,USD,
1764025,1078235,410,10/30/2014,10/30/2014,GBP,
1764026,254724,999999,10/30/2014,11/3/2014,CAD,
1764027,1813538,570,10/30/2014,10/30/2014,USD,
1764028,1331089,500,10/30/2014,10/30/2014,USD,
1764029,627190,160,10/30/2014,10/30/2014,EUR,
1764030,1433389,440,10/30/2014,10/30/2014,USD,
1764031,795887,999999,10/30/2014,11/1/2014,EUR,
1764032,1465839,650,10/30/2014,10/30/2014,USD,
1764033,1365090,520,10/30/2014,10/30/2014,USD,
1764034,1278417,650,10/30/2014,10/30/2014,USD,
1764035,585500,200,10/30/2014,10/30/2014,EUR,
1764036,1735139,999999,10/30/2014,11/4/2014,USD,
1764037,138242,60,10/30/2014,10/30/2014,AUD,
1764038,173245,40,10/30/2014,10/30/2014,AUD,
1765000,1542332,540,10/31/2014,10/31/2014,USD,
1765001,1441384,999999,10/31/2014,11/4/2014,USD,
1765002,1420473,500,10/31/2014,10/31/2014,USD,
1765003,715406,290,10/31/2014,10/31/2014,EUR,
1765004,1878210,650,10/31/2014,10/31/2014,USD,
1765005,490481,220,10/31/2014,10/31/2014,EUR,
1765006,1326094,630,10/31/2014,10/31/2014,USD,
1765007,725383,290,10/31/2014,10/31/2014,EUR,
1765009,465854,200,10/31/2014,10/31/2014,EUR,
1765010,1251726,550,10/31/2014,10/31/2014,USD,
1765011,1416469,460,10/31/2014,10/31/2014,USD,
1765012,803903,340,10/31/2014,10/31/2014,EUR,
1765013,1616770,440,10/31/2014,10/31/2014,USD,
1765014,1335146,590,10/31/2014,10/31/2014,USD,
1765015,369858,90,10/31/2014,10/31/2014,CAD,
1765017,577367,999999,10/31/2014,11/5/2014,EUR,
1765018,1473522,440,10/31/2014,10/31/2014,USD,
1765019,501902,270,10/31/2014,10/31/2014,EUR,
1765020,616346,160,10/31/2014,10/31/2014,EUR,
1765021,2003153,520,10/31/2014,10/31/2014,USD,
1765022,1954880,670,10/31/2014,10/31/2014,USD,
1765023,2079644,670,10/31/2014,10/31/2014,USD,
1765024,1375827,999999,10/31/2014,11/5/2014,USD,
1765025,1251428,999999,10/31/2014,11/3/2014,USD,
1765026,897914,340,10/31/2014,10/31/2014,EUR,
1765027,30090,60,10/31/2014,10/31/2014,AUD,
1766000,54878,40,11/1/2014,11/1/2014,AUD,
1766001,1351308,480,11/1/2014,11/1/2014,USD,
1766002,1414525,520,11/1/2014,11/1/2014,USD,
1766003,1934862,580,11/1/2014,11/1/2014,USD,
1766004,717000,999999,11/1/2014,11/5/2014,EUR,
1766005,305827,90,11/1/2014,11/1/2014,CAD,
1766006,6258,10,11/1/2014,11/1/2014,AUD,
1766007,791967,300,11/1/2014,11/1/2014,EUR,
1766008,90388,999999,11/1/2014,11/4/2014,AUD,
1766009,319202,999999,11/1/2014,11/5/2014,CAD,
1766011,157968,20,11/1/2014,11/1/2014,AUD,
1766012,1256256,540,11/1/2014,11/1/2014,USD,
1766013,182309,30,11/1/2014,11/1/2014,AUD,
1766014,221062,90,11/1/2014,11/1/2014,CAD,
1766015,1809642,650,11/1/2014,11/1/2014,USD,
1766016,591906,999999,11/1/2014,11/7/2014,EUR,
1766017,771291,300,11/1/2014,11/1/2014,EUR,
1766018,1224732,670,11/1/2014,11/1/2014,USD,
1766019,826058,340,11/1/2014,11/1/2014,EUR,
1766020,1102760,400,11/1/2014,11/1/2014,GBP,
1766021,1916770,605,11/1/2014,11/1/2014,USD,
1766022,1594822,610,11/1/2014,11/1/2014,USD,
1766023,301,999999,11/1/2014,11/3/2014,AUD,
1766024,1667950,999999,11/1/2014,11/3/2014,USD,
1766025,1106051,390,11/1/2014,11/1/2014,GBP,
1766027,1288974,530,11/1/2014,11/1/2014,USD,
1766028,775239,300,11/1/2014,11/1/2014,EUR,
1766029,1609162,590,11/1/2014,11/1/2014,USD,
1766030,847185,350,11/1/2014,11/1/2014,EUR,
1766031,288287,110,11/1/2014,11/1/2014,CAD,
1766032,1618514,540,11/1/2014,11/1/2014,USD,
1766033,1464371,999999,11/1/2014,11/3/2014,USD,
1766034,599105,230,11/1/2014,11/1/2014,EUR,
1766035,529156,230,11/1/2014,11/1/2014,EUR,
1766036,1245017,440,11/1/2014,11/1/2014,USD,
1766037,1544577,650,11/1/2014,11/1/2014,USD,
1766038,878711,999999,11/1/2014,11/3/2014,EUR,
1766039,1506640,999999,11/1/2014,11/8/2014,USD,
1766040,365953,90,11/1/2014,11/1/2014,CAD,
1766041,1444903,660,11/1/2014,11/1/2014,USD,
1766042,2078894,520,11/1/2014,11/1/2014,USD,
1766043,364371,80,11/1/2014,11/1/2014,CAD,
1766044,1664824,510,11/1/2014,11/1/2014,USD,
1766045,1922715,590,11/1/2014,11/1/2014,USD,
1766046,2082326,999999,11/1/2014,11/7/2014,USD,
1766047,801796,350,11/1/2014,11/1/2014,EUR,
1767000,1986927,450,11/2/2014,11/2/2014,USD,
1767001,1328055,460,11/2/2014,11/2/2014,USD,
1767002,10039,10,11/2/2014,11/2/2014,AUD,
1767003,580881,230,11/2/2014,11/2/2014,EUR,
1767004,1236959,670,11/2/2014,11/2/2014,USD,
1768000,1541279,540,11/3/2014,11/3/2014,USD,
1768001,1007218,999999,11/3/2014,11/8/2014,GBP,
1768002,333575,90,11/3/2014,11/3/2014,CAD,
1768003,1467427,520,11/3/2014,11/3/2014,USD,
1768004,1878163,480,11/3/2014,11/3/2014,USD,
1768005,1521935,500,11/3/2014,11/3/2014,USD,
1768006,1314582,460,11/3/2014,11/3/2014,USD,
